代码,名称,交易状态,方向,订单价格,订单数量,已成交@均价,操作,下单时间,订单类型,期限,盘前竞价,时段,触发价,卖空,市场,币种,订单来源,成交数量,成交价格,成交金额,成交时间,市场,币种,对手经纪,备注
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@560.47","","2024/09/03 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","560.47","11209.4","2024/09/03 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@550.2","","2024/09/04 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","550.2","11004.0","2024/09/04 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@550.89","","2024/09/05 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","550.89","11017.8","2024/09/05 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@549.94","","2024/09/06 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","549.94","10998.8","2024/09/06 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@544.65","","2024/09/09 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","544.65","10893.0","2024/09/09 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@548.36","","2024/09/10 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","548.36","10967.2","2024/09/10 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@548.7","","2024/09/11 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","548.7","10974.0","2024/09/11 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@555.01","","2024/09/12 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","555.01","11100.2","2024/09/12 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@559.71","","2024/09/13 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","559.71","11194.2","2024/09/13 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@561.74","","2024/09/16 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","561.74","11234.8","2024/09/16 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@565.1","","2024/09/17 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","565.1","11302.0","2024/09/17 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@563.74","","2024/09/18 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","563.74","11274.8","2024/09/18 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@571.01","","2024/09/19 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","571.01","11420.2","2024/09/19 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@567.84","","2024/09/20 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","567.84","11356.8","2024/09/20 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@569.34","","2024/09/23 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","569.34","11386.8","2024/09/23 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@570.48","","2024/09/24 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","570.48","11409.6","2024/09/24 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@571.14","","2024/09/25 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","571.14","11422.8","2024/09/25 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@574.38","","2024/09/26 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","574.38","11487.6","2024/09/26 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@573.39","","2024/09/27 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","573.39","11467.8","2024/09/27 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@570.42","","2024/09/30 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","570.42","11408.4","2024/09/30 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@573.4","","2024/10/01 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","573.4","11468.0","2024/10/01 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@567.71","","2024/10/02 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","567.71","11354.2","2024/10/02 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@567.36","","2024/10/03 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","567.36","11347.2","2024/10/03 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@572.35","","2024/10/04 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","572.35","11447.0","2024/10/04 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@571.3","","2024/10/07 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","571.3","11426.0","2024/10/07 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@570.42","","2024/10/08 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","570.42","11408.4","2024/10/08 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@573.16","","2024/10/09 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","573.16","11463.2","2024/10/09 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@575.77","","2024/10/10 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","575.77","11515.4","2024/10/10 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@576.05","","2024/10/11 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","576.05","11521.0","2024/10/11 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@581.22","","2024/10/14 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","581.22","11624.4","2024/10/14 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@584.59","","2024/10/15 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","584.59","11691.8","2024/10/15 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@579.78","","2024/10/16 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","579.78","11595.6","2024/10/16 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@585.91","","2024/10/17 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","585.91","11718.2","2024/10/17 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@584.07","","2024/10/18 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","584.07","11681.4","2024/10/18 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@583.85","","2024/10/21 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","583.85","11677.0","2024/10/21 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@581.05","","2024/10/22 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","581.05","11621.0","2024/10/22 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@581.26","","2024/10/23 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","581.26","11625.2","2024/10/23 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@579.98","","2024/10/24 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","579.98","11599.6","2024/10/24 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@581.51","","2024/10/25 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","581.51","11630.2","2024/10/25 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@582.58","","2024/10/28 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","582.58","11651.6","2024/10/28 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@579.85","","2024/10/29 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","579.85","11597.0","2024/10/29 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@581.29","","2024/10/30 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","581.29","11625.8","2024/10/30 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@575.56","","2024/10/31 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","575.56","11511.2","2024/10/31 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@571.32","","2024/11/01 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","571.32","11426.4","2024/11/01 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@571.18","","2024/11/04 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","571.18","11423.6","2024/11/04 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@570.74","","2024/11/05 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","570.74","11414.8","2024/11/05 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@589.2","","2024/11/06 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","589.2","11784.0","2024/11/06 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@593.08","","2024/11/07 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","593.08","11861.6","2024/11/07 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@596.17","","2024/11/08 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","596.17","11923.4","2024/11/08 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@599.81","","2024/11/11 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","599.81","11996.2","2024/11/11 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@598.68","","2024/11/12 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","598.68","11973.6","2024/11/12 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@597.37","","2024/11/13 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","597.37","11947.4","2024/11/13 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@597.32","","2024/11/14 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","597.32","11946.4","2024/11/14 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@589.72","","2024/11/15 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","589.72","11794.4","2024/11/15 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@586.22","","2024/11/18 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","586.22","11724.4","2024/11/18 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@584.71","","2024/11/19 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","584.71","11694.2","2024/11/19 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@590.38","","2024/11/20 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","590.38","11807.6","2024/11/20 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@593.4","","2024/11/21 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","593.4","11868.0","2024/11/21 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@593.66","","2024/11/22 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","593.66","11873.2","2024/11/22 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@599.52","","2024/11/25 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","599.52","11990.4","2024/11/25 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@598.8","","2024/11/26 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","598.8","11976.0","2024/11/26 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@600.46","","2024/11/27 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","600.46","12009.2","2024/11/27 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@599.66","","2024/11/29 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","599.66","11993.2","2024/11/29 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@602.97","","2024/12/02 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","602.97","12059.4","2024/12/02 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@603.39","","2024/12/03 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","603.39","12067.8","2024/12/03 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@605.63","","2024/12/04 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","605.63","12112.6","2024/12/04 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@607.66","","2024/12/05 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","607.66","12153.2","2024/12/05 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@607.44","","2024/12/06 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","607.44","12148.8","2024/12/06 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@607.69","","2024/12/09 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","607.69","12153.8","2024/12/09 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@605.37","","2024/12/10 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","605.37","12107.4","2024/12/10 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@605.78","","2024/12/11 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","605.78","12115.6","2024/12/11 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@606.58","","2024/12/12 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","606.58","12131.6","2024/12/12 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@606.4","","2024/12/13 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","606.4","12128.0","2024/12/13 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@606.0","","2024/12/16 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","606.0","12120.0","2024/12/16 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@604.19","","2024/12/17 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","604.19","12083.8","2024/12/17 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@603.98","","2024/12/18 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","603.98","12079.6","2024/12/18 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@591.36","","2024/12/19 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","591.36","11827.2","2024/12/19 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@581.77","","2024/12/20 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","581.77","11635.4","2024/12/20 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@590.89","","2024/12/23 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","590.89","11817.8","2024/12/23 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@596.06","","2024/12/24 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","596.06","11921.2","2024/12/24 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@599.5","","2024/12/26 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","599.5","11990.0","2024/12/26 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@597.54","","2024/12/27 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","597.54","11950.8","2024/12/27 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@587.89","","2024/12/30 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","587.89","11757.8","2024/12/30 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@589.91","","2024/12/31 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","589.91","11798.2","2024/12/31 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@589.39","","2025/01/02 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","589.39","11787.8","2025/01/02 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@587.53","","2025/01/03 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","587.53","11750.6","2025/01/03 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@596.27","","2025/01/06 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","596.27","11925.4","2025/01/06 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@597.42","","2025/01/07 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","597.42","11948.4","2025/01/07 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@588.7","","2025/01/08 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","588.7","11774.0","2025/01/08 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@585.88","","2025/01/10 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","585.88","11717.6","2025/01/10 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@575.77","","2025/01/13 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","575.77","11515.4","2025/01/13 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@584.36","","2025/01/14 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","584.36","11687.2","2025/01/14 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@590.33","","2025/01/15 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","590.33","11806.6","2025/01/15 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@594.18","","2025/01/16 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","594.18","11883.6","2025/01/16 09:30:00","美国市场","美元","","","0.0",
"SPY","标普500ETF-SPDR","全部成交","买入","市价","20","20@596.96","","2025/01/17 09:30:00","市价单","当日有效","不允许","盘中","","","美国市场","美元","","20","596.96","11939.2","2025/01/17 09:30:00","美国市场","美元","","","0.0",
